# sesion=16
# calib: refT1_pitch=63.65 refT1_roll=2.25 refT12_pitch=90.00 refT12_roll=1.00 refRPSIS_pitch=90.00 refRPSIS_roll=-0.91
sesion,t_ms,t1_pitch,t1_roll,t12_pitch,t12_roll,rpsis_pitch,rpsis_roll,mala_T12,mala_T1,vibro_T12,vibro_T1
16,17498,-5.36,-1.90,0.00,-0.20,0.00,0.46,0,0,0,0
16,17998,-3.17,-0.35,0.00,0.91,0.00,0.90,0,0,0,0
16,18498,-3.19,0.25,0.00,0.43,0.00,0.27,0,0,0,0
16,18998,-2.79,-0.52,0.00,1.18,0.00,1.29,0,0,0,0
16,19498,3.10,0.04,0.00,1.01,0.00,0.73,0,0,0,0
16,19998,3.46,-0.45,0.00,0.88,0.00,0.80,0,0,0,0
16,20498,0.90,-0.50,0.00,0.39,0.00,0.90,0,0,0,0
16,20998,1.52,-0.06,0.00,0.80,0.00,0.63,0,0,0,0
16,21498,0.16,0.15,0.00,1.19,0.00,0.84,0,0,0,0
16,21998,-3.14,-0.66,0.00,0.81,0.00,1.06,0,0,0,0
16,22498,-1.92,-0.81,0.00,0.80,0.00,0.85,0,0,0,0
16,22998,-2.36,-1.36,0.00,1.04,0.00,0.62,0,0,0,0
16,23498,-4.61,-1.65,0.00,-0.10,0.00,0.50,0,0,0,0
16,23998,-4.14,-1.60,0.00,1.99,0.00,1.01,0,0,0,0
16,24498,-6.07,-2.03,0.00,1.22,0.00,0.60,0,0,0,0
16,24998,-5.28,-1.09,0.00,1.22,0.00,0.78,0,0,0,0
16,25498,-6.00,-2.45,0.00,0.83,0.00,0.48,0,0,0,0
16,25998,-7.91,-1.94,0.00,1.18,0.00,0.77,0,0,0,0
16,26498,-7.51,-2.35,0.00,0.69,0.00,0.67,0,0,0,0
16,26998,2.54,-2.28,11.77,1.29,-11.77,-0.53,0,0,0,0
16,27498,-6.70,-2.56,0.00,0.90,0.00,0.52,0,0,0,0
16,27998,-8.69,-2.88,0.00,0.49,0.00,0.85,0,0,0,0
16,28498,-7.86,-3.34,0.00,-0.10,0.00,1.01,0,0,0,0
16,28998,-5.71,-3.09,0.00,0.83,0.00,0.13,0,0,0,0
16,29498,-7.56,-2.98,0.00,1.02,0.00,0.36,0,0,0,0
16,29998,-6.39,-1.36,0.00,-0.15,0.00,0.31,0,0,0,0
16,30498,-6.90,-2.50,0.00,1.53,0.00,0.91,0,0,0,0
16,30998,-5.36,-1.22,0.00,1.93,0.00,0.43,0,0,0,0
16,31498,-5.89,-0.55,0.00,2.55,0.00,0.60,0,0,0,0
16,31998,-8.38,-1.60,0.00,2.04,0.00,0.49,0,0,0,0
16,32498,-7.71,-0.85,0.00,2.56,0.00,0.78,0,0,0,0
16,32998,-7.61,-0.73,0.00,2.84,0.00,0.25,0,0,0,0
16,33498,-7.26,-0.84,0.00,2.41,0.00,0.53,0,0,0,0
16,33998,-6.98,-1.20,0.00,2.30,0.00,0.77,0,0,0,0
16,34498,-6.62,-0.38,0.00,2.69,0.00,0.56,0,0,0,0
16,34998,-6.80,-0.46,0.00,2.47,0.00,0.52,0,0,0,0
16,35498,-6.54,-0.85,0.00,2.37,0.00,0.56,0,0,0,0
16,35998,-5.42,-0.98,0.00,1.75,0.00,0.64,0,0,0,0
16,36498,-7.33,1.28,0.00,3.45,0.00,0.46,0,0,0,0
16,36998,-11.63,-4.14,0.00,1.71,0.00,0.27,0,1,0,0
16,37498,-5.42,0.00,1.14,5.71,-6.35,-3.00,0,0,0,0
16,37998,-12.33,-4.56,0.00,0.90,0.00,1.48,0,1,0,0
16,38498,-12.73,-2.97,-4.72,2.18,0.00,0.24,1,1,0,0
16,38998,-10.46,-2.78,0.00,2.38,0.00,0.36,0,0,0,0
16,39498,-10.46,-1.89,-2.16,2.60,0.00,-0.07,0,0,0,0
16,39998,-11.13,-2.38,-3.78,2.86,0.00,0.34,0,0,0,0
16,40498,-11.70,-3.76,0.00,2.07,0.00,0.35,0,1,0,0
16,40998,-16.10,-4.45,-8.40,2.38,0.00,0.50,1,1,0,0
16,41498,-15.66,-3.37,-10.45,2.32,0.00,0.45,1,1,0,0
16,41998,-13.61,-3.68,0.00,1.53,0.00,0.00,0,1,0,0
16,42498,-14.33,-3.67,0.00,2.23,0.00,-0.03,0,1,0,0
16,42998,-14.46,-3.71,-3.78,1.93,0.00,0.08,0,1,0,0
16,43498,-14.43,-2.70,-9.31,1.82,0.00,-0.18,1,1,0,0
16,43998,-13.96,-3.05,-6.69,1.75,0.00,0.13,1,1,0,0
16,44498,-13.85,-2.88,0.00,1.88,0.00,0.03,0,1,0,0
16,44998,-13.83,-2.81,-5.36,1.64,0.00,0.13,1,1,0,0
16,45498,-11.57,-3.11,0.00,0.76,0.00,0.36,0,1,0,0
16,45998,-8.65,-0.41,0.00,3.45,0.00,0.25,0,0,0,0
16,46498,-10.46,-1.06,-3.08,2.60,0.00,0.34,0,0,0,0
16,46998,-9.94,-1.09,-2.81,2.56,0.00,0.39,0,0,0,0
16,47498,-6.70,-0.69,-0.98,2.59,-4.23,0.77,0,0,0,0
16,47998,-9.92,-2.20,-4.18,2.16,0.00,0.17,0,0,0,0
16,48498,-10.15,-1.67,-3.78,2.34,0.00,0.20,0,0,0,0
16,48998,-11.41,-1.82,-6.06,2.23,0.00,0.17,1,1,0,0
16,49498,-11.31,-0.81,0.00,2.70,0.00,0.14,0,1,0,0
16,49998,-11.29,-1.30,-4.18,2.34,0.00,0.31,0,1,0,0
16,50498,-11.25,-1.05,0.00,2.67,0.00,0.10,0,1,0,0
16,50998,-11.57,-1.76,-3.99,2.20,0.00,0.59,0,1,0,0
16,51498,-11.45,-1.22,-4.89,2.56,0.00,0.34,1,1,0,0
16,51998,-11.34,-1.32,-5.65,2.46,0.00,0.46,1,1,0,0
16,52498,-10.83,-0.92,0.00,2.30,0.00,0.36,0,0,0,0
16,52998,-11.02,-1.22,-5.93,2.45,0.00,0.56,1,0,0,0
16,53498,-11.61,-1.32,-6.45,2.56,0.00,0.59,1,1,0,0
16,53998,-10.81,-1.26,-4.37,2.51,0.00,0.42,0,0,0,0
16,54498,-10.99,-0.59,-5.05,2.55,0.00,0.36,1,0,0,0
16,54998,-10.99,-0.90,-7.04,2.70,0.00,0.35,1,0,0,0
16,55498,-11.04,-0.97,-7.80,2.44,0.00,0.57,1,0,0,0
16,55998,-11.25,-1.33,-8.59,2.30,0.00,0.57,1,1,0,0
16,56498,-10.22,-1.16,-5.79,2.24,0.00,0.69,1,0,0,0
16,56998,-11.02,-0.59,-7.49,2.62,0.00,0.38,1,0,0,0
16,57498,-11.34,-1.50,-8.86,2.33,0.00,0.63,1,1,0,0
16,57998,-10.67,-0.73,-6.69,2.48,0.00,0.43,1,0,0,0
16,58498,-10.04,-1.71,-5.65,2.23,0.00,0.56,1,0,0,0
16,58998,-10.27,-0.81,-2.16,2.32,0.00,0.42,0,0,0,0
16,59498,-10.53,-0.70,-5.79,2.59,0.00,0.34,1,0,0,0
16,59998,-11.18,-0.76,-6.81,2.65,0.00,0.48,1,0,0,0
16,60498,-10.22,-0.83,-5.21,2.49,0.00,0.18,1,0,0,0
16,60998,-10.67,-0.71,-8.59,2.46,0.00,0.41,1,0,0,0
16,61498,-10.65,0.48,-4.72,2.39,0.00,0.20,1,0,0,0
16,61998,-9.71,-0.77,-6.06,1.89,0.00,0.66,1,0,0,0
16,62498,-9.30,-1.09,-6.57,2.04,0.00,0.60,1,0,0,0
16,62998,-9.25,-0.80,-7.38,2.00,0.00,0.73,1,0,0,0
16,63498,-9.08,-1.05,-6.93,2.34,0.00,0.49,1,0,0,0
16,63998,-9.25,-1.18,-4.72,1.90,0.00,0.70,1,0,0,0
16,64498,-8.99,-0.87,0.00,2.39,0.00,0.49,0,0,0,0
16,64998,-9.59,-0.77,-7.04,2.45,0.00,0.46,1,0,0,0
16,65498,-9.61,-1.37,-5.93,2.14,0.00,0.64,1,0,0,0
16,65998,-9.23,-1.41,-6.06,2.07,0.00,0.45,1,0,0,0
16,66498,-9.66,-0.85,-4.37,2.47,0.00,0.62,0,0,0,0
16,66998,-9.87,-0.95,-7.90,2.23,0.00,0.67,1,0,0,0
16,67498,-9.23,-0.67,-5.51,2.49,0.00,0.52,1,0,0,0
16,67998,-9.42,-0.70,-5.79,2.09,0.00,0.52,1,0,0,0
16,68498,-8.62,-0.22,-4.18,2.31,0.00,0.15,0,0,0,0
16,68998,-9.44,-0.17,-9.65,2.79,0.00,0.18,1,0,0,0
16,69498,-10.06,-0.77,-7.38,1.86,0.00,0.64,1,0,0,0
16,69998,-8.79,-0.53,-7.59,2.37,0.00,0.27,1,0,0,0
16,70498,-9.47,-1.06,-6.93,1.88,0.00,0.70,1,0,0,0
16,70998,-8.67,-0.83,-4.18,2.11,0.00,0.57,0,0,0,0
16,71498,-8.84,-0.87,0.00,2.11,0.00,0.67,0,0,0,0
16,71998,-9.54,-0.80,-6.20,2.28,0.00,0.67,1,0,0,0
16,72498,-9.82,-0.71,-6.57,1.99,0.00,0.59,1,0,0,0
16,72998,-9.42,-0.83,-5.65,2.16,0.00,0.60,1,0,0,0
16,73498,-9.06,-0.18,-4.72,2.23,0.00,0.38,1,0,0,0
16,73998,-10.30,-0.45,-2.16,2.35,0.00,0.64,0,0,0,0
16,74498,-7.98,0.27,-2.16,3.11,0.00,0.20,0,0,0,0
16,74998,2.58,0.48,13.74,4.77,-13.74,0.35,0,0,0,0
16,75498,5.41,1.61,12.31,4.36,-12.31,-0.20,0,0,0,0
16,75998,5.49,1.39,0.00,1.39,0.00,-0.15,0,0,0,0
16,76498,-0.81,1.00,0.00,2.55,0.00,1.31,0,0,0,0
16,76998,-2.36,0.32,0.00,1.19,0.00,0.41,0,0,0,0
16,77498,-1.26,0.94,0.00,1.11,0.00,-0.31,0,0,0,0
16,77998,-2.33,1.23,0.00,1.33,0.00,0.11,0,0,0,0
16,78498,-3.48,0.53,0.00,1.46,0.00,0.20,0,0,0,0
16,78998,-3.34,0.80,0.00,2.17,0.00,0.10,0,0,0,0
16,79498,-3.34,1.56,0.00,2.72,0.00,0.39,0,0,0,0
16,79998,-3.45,1.75,0.00,2.84,0.00,0.24,0,0,0,0
16,80498,-4.06,1.93,0.00,2.83,0.00,0.27,0,0,0,0
16,80998,-3.70,1.50,0.00,2.41,0.00,0.35,0,0,0,0
16,81498,-3.36,1.88,0.00,2.63,0.00,0.07,0,0,0,0
16,81998,-3.14,1.81,0.00,2.63,0.00,0.06,0,0,0,0
16,82498,-3.92,1.61,0.00,2.58,0.00,0.08,0,0,0,0
16,82998,-4.96,1.16,0.00,1.61,0.00,-0.06,0,0,0,0
16,83498,-4.56,1.25,0.00,2.02,0.00,-0.20,0,0,0,0
16,83998,-5.68,1.09,-3.99,2.09,0.00,-0.04,0,0,0,0
16,84498,-5.94,0.84,0.00,2.41,0.00,-0.39,0,0,0,0
16,84998,-5.39,-0.39,0.00,1.72,0.00,-0.53,0,0,0,0
16,85498,-6.33,-1.37,0.00,1.20,0.00,-0.52,0,0,0,0
16,85998,-5.18,-0.36,0.00,1.92,0.00,-0.43,0,0,0,0
16,86498,-6.54,-0.78,0.00,1.64,0.00,-0.22,0,0,0,0
16,86998,-5.44,-0.48,0.00,1.32,0.00,0.01,0,0,0,0
16,87498,-4.80,-2.01,0.00,1.74,0.00,0.06,0,0,0,0
16,87998,-6.41,-0.95,0.00,1.68,0.00,-0.14,0,0,0,0
16,88498,-5.44,-0.70,0.00,1.81,0.00,-0.10,0,0,0,0
16,88998,-6.52,-1.02,0.00,2.77,0.00,-0.06,0,0,0,0
16,89498,-6.23,-0.38,0.00,2.74,0.00,-0.15,0,0,0,0
16,89998,-6.98,-0.85,0.00,2.30,0.00,-0.14,0,0,0,0
16,90498,-6.90,-0.36,0.00,2.74,0.00,-0.20,0,0,0,0
16,90998,-6.13,-0.28,0.00,2.35,0.00,-0.03,0,0,0,0
16,91498,-7.61,-0.85,0.00,2.63,0.00,0.00,0,0,0,0
16,91998,-5.50,2.13,0.00,4.01,0.00,0.34,0,0,0,0
16,92498,-6.49,0.62,0.00,2.06,0.00,-0.31,0,0,0,0
16,92998,-5.81,-1.40,0.00,1.92,0.00,0.08,0,0,0,0
16,93498,-7.15,-1.11,0.00,1.23,0.00,0.06,0,0,0,0
16,93998,-7.61,-1.11,0.00,1.16,0.00,0.11,0,0,0,0
16,94498,-6.15,-1.48,0.00,1.41,0.00,0.39,0,0,0,0
16,94998,-5.10,-0.92,0.00,1.23,0.00,0.31,0,0,0,0
16,95498,-4.45,-1.09,0.00,1.23,0.00,0.15,0,0,0,0
16,95998,-5.97,-0.90,0.00,1.39,0.00,0.08,0,0,0,0
16,96498,-6.44,-1.92,0.00,0.76,0.00,0.45,0,0,0,0
16,96998,-5.65,-1.62,0.00,0.80,0.00,0.13,0,0,0,0
16,97498,-6.23,-0.91,0.00,0.90,0.00,-0.07,0,0,0,0
16,97998,-3.98,1.56,0.00,2.94,0.00,0.36,0,0,0,0
16,98498,-4.45,-0.04,0.00,2.48,0.00,0.38,0,0,0,0
16,98998,-5.60,-0.35,0.00,2.45,0.00,0.14,0,0,0,0
16,99498,-5.55,-0.03,0.00,2.80,0.00,0.03,0,0,0,0
16,99998,-5.81,-0.55,0.00,2.70,0.00,0.15,0,0,0,0
16,100498,-5.84,-0.01,0.00,2.79,0.00,0.21,0,0,0,0
16,100998,-5.20,-0.36,0.00,2.88,0.00,0.15,0,0,0,0
16,101498,-6.18,-0.53,0.00,2.83,0.00,0.25,0,0,0,0
16,101998,-6.00,-0.55,0.00,2.81,0.00,0.04,0,0,0,0
16,102498,-5.87,-0.80,0.00,2.91,0.00,0.11,0,0,0,0
16,102998,-5.26,0.55,0.00,3.46,0.00,0.15,0,0,0,0
16,103498,-4.80,-0.22,0.00,3.12,0.00,0.18,0,0,0,0
16,103998,-4.31,2.20,0.00,3.90,0.00,0.28,0,0,0,0
16,104498,-5.02,1.65,0.00,3.73,0.00,0.36,0,0,0,0
16,104998,-5.89,1.53,0.00,3.78,0.00,0.20,0,0,0,0
16,105498,-6.41,1.15,0.00,4.62,0.00,1.04,0,0,0,0
16,105998,-5.87,1.13,0.00,4.16,0.00,0.28,0,0,0,0
16,106498,-6.75,0.11,0.00,3.60,0.00,0.29,0,0,0,0
16,106998,-6.49,0.69,0.00,3.40,0.00,0.29,0,0,0,0
16,107498,-6.02,-0.25,0.00,3.17,0.00,0.38,0,0,0,0
16,107998,-5.58,-0.11,0.00,3.28,0.00,0.32,0,0,0,0
16,108498,-6.10,-0.34,0.00,2.91,0.00,0.73,0,0,0,0
16,108998,-6.00,-0.64,0.00,3.26,0.00,0.43,0,0,0,0
16,109498,-6.00,0.03,0.00,3.50,0.00,0.27,0,0,0,0
16,109998,-6.36,0.13,0.00,3.28,0.00,0.31,0,0,0,0
16,110498,-6.82,-0.59,0.00,2.89,0.00,0.64,0,0,0,0
16,110998,-6.90,-0.01,0.00,3.53,0.00,0.56,0,0,0,0
16,111498,-6.67,-0.35,0.00,3.39,0.00,0.49,0,0,0,0
16,111998,-6.44,0.00,0.00,3.57,0.00,0.22,0,0,0,0
16,112498,-6.46,-0.55,0.00,3.45,0.00,0.46,0,0,0,0
16,112998,-5.63,-0.66,0.00,3.18,0.00,0.36,0,0,0,0
16,113498,-4.72,0.46,0.00,3.39,0.00,0.07,0,0,0,0
16,113998,-5.18,0.73,0.00,3.77,0.00,0.24,0,0,0,0
16,114498,-4.77,0.55,0.00,3.81,0.00,0.38,0,0,0,0
16,114998,-5.65,0.10,0.00,3.33,0.00,0.29,0,0,0,0
16,115498,-4.91,0.17,0.00,3.26,0.00,0.43,0,0,0,0
16,115998,-5.58,-0.62,0.00,3.11,0.00,0.52,0,0,0,0
16,116498,-5.52,0.15,0.00,3.59,0.00,0.14,0,0,0,0
16,116998,-5.73,0.00,0.00,3.60,0.00,0.14,0,0,0,0
16,117498,-5.73,-0.08,0.00,3.74,0.00,0.31,0,0,0,0
16,117998,-6.13,0.01,0.00,3.52,0.00,0.18,0,0,0,0
16,118498,-5.18,-0.15,0.00,3.60,0.00,0.22,0,0,0,0
16,118998,-5.55,-0.03,0.00,3.26,0.00,0.48,0,0,0,0
16,119498,-6.02,-0.11,0.00,3.47,0.00,0.35,0,0,0,0
16,119998,-5.50,-0.31,0.00,3.25,0.00,0.29,0,0,0,0
16,120498,-5.52,-0.45,0.00,3.53,0.00,0.21,0,0,0,0
16,120998,-6.62,-0.91,0.00,3.11,0.00,0.50,0,0,0,0
16,121498,-4.75,-0.71,0.00,2.98,0.00,0.64,0,0,0,0
16,121998,-6.23,-0.34,0.00,3.07,0.00,0.27,0,0,0,0
16,122498,-5.79,1.46,0.00,4.38,0.00,-0.38,0,0,0,0
16,122998,-2.50,-0.11,4.23,4.04,-4.23,0.34,0,0,0,0
16,123498,-5.20,0.65,0.00,4.14,0.00,0.67,0,0,0,0
16,123998,-8.19,-1.08,1.35,2.68,-1.35,0.81,0,0,0,0
16,124498,-6.52,-1.99,0.00,7.37,0.00,0.57,0,0,0,0
16,124998,-2.48,-1.04,3.83,2.49,-3.83,0.15,0,0,0,0
16,125498,-7.23,-1.81,0.00,2.51,0.00,0.55,0,0,0,0
16,125998,-5.87,-1.15,0.00,2.48,0.00,0.25,0,0,0,0
16,126498,-3.02,-2.66,0.00,2.34,0.00,0.45,0,0,0,0
16,126998,-3.87,-3.81,0.00,0.87,0.00,0.17,0,0,0,0
16,127498,-3.95,-1.68,0.00,1.83,0.00,0.46,0,0,0,0
16,127998,-2.62,-1.46,0.00,1.86,0.00,0.20,0,0,0,0
16,128498,-4.12,-1.47,0.00,1.71,0.00,0.01,0,0,0,0
16,128998,-4.39,-1.68,0.00,1.60,0.00,0.21,0,0,0,0
16,129498,-3.81,-1.78,0.00,1.69,0.00,-0.08,0,0,0,0
16,129998,-5.26,-1.93,0.00,1.25,0.00,0.04,0,0,0,0
16,130498,-4.45,-1.78,0.00,1.20,0.00,0.25,0,0,0,0
16,130998,-4.64,-2.42,0.00,0.95,0.00,0.18,0,0,0,0
16,131498,-4.99,-2.27,0.00,1.16,0.00,0.13,0,0,0,0
16,131998,-6.31,-2.29,0.00,1.68,0.00,0.31,0,0,0,0
16,132498,-5.07,-2.73,0.00,0.57,0.00,-0.34,0,0,0,0
16,132998,-4.25,-2.97,0.00,1.27,0.00,0.25,0,0,0,0
16,133498,-6.07,-2.91,0.00,0.08,0.00,-0.08,0,0,0,0
16,133998,-6.67,-2.00,0.00,0.63,0.00,0.07,0,0,0,0
16,134498,-6.26,-2.25,0.00,0.31,0.00,-0.10,0,0,0,0
16,134998,-6.21,-1.97,0.00,0.13,0.00,0.21,0,0,0,0
16,135498,-5.89,-1.93,0.00,0.29,0.00,-0.08,0,0,0,0
16,135998,-6.15,-2.18,0.00,0.34,0.00,-0.01,0,0,0,0
16,136498,-6.54,-1.72,0.00,0.53,0.00,-0.28,0,0,0,0
16,136998,-6.41,-1.72,0.00,0.20,0.00,-0.13,0,0,0,0
16,137498,-6.59,-1.78,0.00,0.20,0.00,-0.06,0,0,0,0
16,137998,-6.44,-1.37,0.00,0.31,0.00,-0.11,0,0,0,0
16,138498,-7.00,-1.55,0.00,0.28,0.00,-0.06,0,0,0,0
16,138998,-6.57,-1.51,0.00,0.07,0.00,-0.06,0,0,0,0
16,139498,-6.57,-1.74,0.00,-0.08,0.00,0.15,0,0,0,0
16,139998,-6.36,-1.13,0.00,0.57,0.00,-0.11,0,0,0,0
16,140498,-5.89,-1.48,0.00,0.25,0.00,-0.11,0,0,0,0
16,140998,-6.46,-1.78,0.00,0.20,0.00,0.10,0,0,0,0
16,141498,-7.03,-1.50,0.00,0.07,0.00,-0.14,0,0,0,0
16,141998,-6.72,-1.74,0.00,0.27,0.00,0.10,0,0,0,0
16,142498,-7.13,-1.05,0.00,0.52,0.00,-0.28,0,0,0,0
16,142998,-6.54,-1.46,0.00,0.56,0.00,-0.14,0,0,0,0
16,143498,-6.75,-1.40,0.00,0.52,0.00,-0.18,0,0,0,0
16,143998,-7.10,-1.53,0.00,0.25,0.00,-0.08,0,0,0,0
16,144498,-7.26,-1.16,0.00,0.41,0.00,-0.24,0,0,0,0
16,144998,-7.81,-1.29,0.00,0.34,0.00,-0.13,0,0,0,0
16,145498,-7.41,-0.92,0.00,0.84,0.00,-0.39,0,0,0,0
16,145998,-7.68,-1.32,0.00,0.41,0.00,0.11,0,0,0,0
16,146498,-7.51,-1.37,0.00,-0.15,0.00,0.00,0,0,0,0
16,146998,-7.21,-0.95,0.00,0.42,0.00,-0.18,0,0,0,0
16,147498,-7.33,-1.13,0.00,0.22,0.00,-0.13,0,0,0,0
16,147998,-7.46,-0.81,0.00,0.36,0.00,-0.18,0,0,0,0
16,148498,-6.72,-0.10,0.00,0.90,0.00,0.28,0,0,0,0
16,148998,-3.84,-0.67,0.00,0.97,0.00,0.14,0,0,0,0
16,149498,-4.09,-1.85,0.00,1.04,0.00,-0.31,0,0,0,0
16,149998,-6.00,-0.56,0.00,1.53,0.00,0.46,0,0,0,0
16,150498,-4.06,-1.26,0.00,3.05,0.00,0.31,0,0,0,0
16,150998,-4.56,-1.43,0.00,1.93,0.00,-0.04,0,0,0,0
16,151498,-3.98,-0.77,0.00,1.89,0.00,-0.32,0,0,0,0
16,151998,-2.94,-1.71,0.00,1.85,0.00,0.04,0,0,0,0
16,152498,-5.12,0.03,0.00,2.24,0.00,0.38,0,0,0,0
16,152998,-4.28,-1.55,0.00,1.83,0.00,0.18,0,0,0,0
16,153498,-3.34,-1.96,0.00,1.85,0.00,0.01,0,0,0,0
16,153998,-3.98,-1.57,0.00,1.95,0.00,-0.11,0,0,0,0
16,154498,-4.56,-1.86,0.00,1.67,0.00,0.34,0,0,0,0
16,154998,-4.64,-1.39,0.00,1.95,0.00,0.28,0,0,0,0
16,155498,-4.83,-1.65,0.00,1.65,0.00,0.22,0,0,0,0
16,155998,-4.25,-1.04,0.00,1.54,0.00,-0.10,0,0,0,0
16,156498,-5.20,-0.60,0.00,2.17,0.00,-0.11,0,0,0,0
16,156998,-5.23,-1.40,0.00,1.78,0.00,0.00,0,0,0,0
16,157498,-3.28,-1.32,0.00,0.87,0.00,-0.36,0,0,0,0
16,157998,-3.62,-1.39,0.00,1.92,0.00,0.10,0,0,0,0
16,158498,-4.28,-1.82,0.00,1.65,0.00,-0.10,0,0,0,0
16,158998,-4.56,-2.27,0.00,1.20,0.00,0.25,0,0,0,0
16,159498,-4.03,-2.03,0.00,1.22,0.00,-0.21,0,0,0,0
16,159998,-3.17,-2.73,0.00,0.77,0.00,-0.42,0,0,0,0
16,160498,-3.31,-1.60,0.00,1.43,0.00,0.00,0,0,0,0
16,160998,-3.53,-0.74,0.00,1.41,0.00,-0.21,0,0,0,0
16,161498,-4.66,-1.18,0.00,1.93,0.00,0.00,0,0,0,0
16,161998,-4.66,-1.06,0.00,2.14,0.00,0.15,0,0,0,0
16,162498,-4.25,-0.60,0.00,2.00,0.00,0.13,0,0,0,0
16,162998,-2.97,-0.94,0.00,2.09,0.00,-0.22,0,0,0,0
16,163498,-4.94,-1.33,0.00,1.71,0.00,0.39,0,0,0,0
16,163998,-4.09,-1.48,0.00,1.57,0.00,-0.03,0,0,0,0
16,164498,-5.26,-0.59,0.00,2.11,0.00,0.34,0,0,0,0
16,164998,-3.50,-2.00,0.00,1.74,0.00,0.15,0,0,0,0
16,165498,-3.73,-0.90,0.00,2.09,0.00,-0.20,0,0,0,0
16,165998,-4.75,-1.55,0.00,1.85,0.00,0.10,0,0,0,0
16,166498,-4.58,-1.69,0.00,1.57,0.00,-0.21,0,0,0,0
16,166998,-4.31,-1.12,0.00,1.82,0.00,-0.14,0,0,0,0
16,167498,-2.94,-2.22,0.00,1.53,0.00,-0.18,0,0,0,0
16,167998,-3.84,-2.07,0.00,1.54,0.00,0.04,0,0,0,0
16,168498,-4.36,-2.62,0.00,0.98,0.00,0.01,0,0,0,0
16,168998,-4.39,-1.99,0.00,1.58,0.00,-0.22,0,0,0,0
16,169498,-2.94,-1.46,0.00,1.50,0.00,-0.15,0,0,0,0
16,169998,-3.78,-1.37,0.00,2.00,0.00,-0.06,0,0,0,0
16,170498,-3.98,-1.67,0.00,1.74,0.00,-0.10,0,0,0,0
16,170998,-2.39,-1.41,0.00,2.00,0.00,-0.35,0,0,0,0
16,171498,-3.78,-3.29,0.00,0.76,0.00,-0.08,0,0,0,0
16,171998,-3.53,-1.74,0.00,1.30,0.00,-0.21,0,0,0,0
16,172498,-3.90,-2.29,0.00,1.47,0.00,0.15,0,0,0,0
16,172998,-4.28,-1.57,0.00,1.40,0.00,-0.14,0,0,0,0
16,173498,-4.34,-1.97,0.00,1.78,0.00,-0.46,0,0,0,0
16,173998,-3.98,-1.13,0.00,1.99,0.00,-0.13,0,0,0,0
